sessao_id,ciclista_id,data,dia_semana,hora_entrada,faixa_hora_entrada,hora_saida,faixa_hora_saida,duracao_min,suspeita_saida_nao_registrada
USO_010845,CICL_fe32155dcc,2026-05-27,Quarta,09:23,9,13:12,13,229.3,N
USO_010846,CICL_a33ad8eae1,2026-05-27,Quarta,09:23,9,15:44,15,381.0,N
USO_010847,CICL_f97546e501,2026-05-27,Quarta,09:23,9,12:29,12,186.2,N
USO_010848,CICL_d4d7f4abd9,2026-05-27,Quarta,09:24,9,13:51,13,267.2,N
USO_010849,CICL_d969a9e6f2,2026-05-27,Quarta,09:25,9,10:45,10,80.2,N
USO_010850,CICL_f20baed93f,2026-05-27,Quarta,09:25,9,10:51,10,86.2,N
USO_010851,CICL_7ae70fef7c,2026-05-27,Quarta,09:25,9,13:08,13,222.4,N
USO_010852,CICL_ac5a66e5c0,2026-05-27,Quarta,09:25,9,12:03,12,157.2,N
USO_010853,CICL_47c5641655,2026-05-27,Quarta,09:25,9,19:10,19,584.6,N
USO_010854,CICL_e9d6b584fe,2026-05-27,Quarta,09:26,9,13:05,13,219.3,N
USO_010855,CICL_59c1eae380,2026-05-27,Quarta,09:26,9,12:35,12,189.1,N
USO_010856,CICL_aafcbb11b7,2026-05-27,Quarta,09:27,9,12:26,12,179.0,N
USO_010857,CICL_3679908539,2026-05-27,Quarta,09:27,9,13:17,13,229.3,N
USO_010858,CICL_466e84770a,2026-05-27,Quarta,09:27,9,19:48,19,620.2,N
USO_010859,CICL_8dd440e9f5,2026-05-27,Quarta,09:28,9,13:04,13,216.3,N
USO_010860,CICL_988ab40b89,2026-05-27,Quarta,09:28,9,12:31,12,183.2,N
USO_010861,CICL_1575ad33d3,2026-05-27,Quarta,09:29,9,14:57,14,328.7,N
USO_010862,CICL_52e28d2b3d,2026-05-27,Quarta,09:30,9,19:10,19,580.5,N
USO_010863,CICL_c84e40530f,2026-05-27,Quarta,09:30,9,13:42,13,252.1,N
USO_010864,CICL_83684cf1c0,2026-05-27,Quarta,09:31,9,11:06,11,95.3,N
USO_010865,CICL_5307006e3f,2026-05-27,Quarta,09:32,9,12:48,12,195.9,N
USO_010866,CICL_47f91e21b5,2026-05-27,Quarta,09:32,9,12:57,12,205.2,N
USO_010867,CICL_ea2197c791,2026-05-27,Quarta,09:32,9,10:36,10,63.5,N
USO_010868,CICL_5b4ca8806b,2026-05-27,Quarta,09:32,9,10:51,10,78.5,N
USO_010869,CICL_808c99df30,2026-05-27,Quarta,09:33,9,15:08,15,335.7,N
USO_010870,CICL_dbe11826fc,2026-05-27,Quarta,09:33,9,15:46,15,372.6,N
USO_010871,CICL_d37669b788,2026-05-27,Quarta,09:33,9,09:33,9,1439.6,S
USO_010872,CICL_4673b617f0,2026-05-27,Quarta,09:33,9,17:07,17,454.1,N
USO_010873,CICL_9a8310d786,2026-05-27,Quarta,09:35,9,10:50,10,75.6,N
USO_010874,CICL_2ef4815661,2026-05-27,Quarta,09:35,9,18:10,18,515.2,N
USO_010875,CICL_4c41ba1510,2026-05-27,Quarta,09:35,9,17:15,17,460.0,N
USO_010876,CICL_a29b53d0f2,2026-05-27,Quarta,09:36,9,10:58,10,82.3,N
USO_010877,CICL_7586769300,2026-05-27,Quarta,09:37,9,11:35,11,1558.2,S
USO_010878,CICL_6c0f8b32b9,2026-05-27,Quarta,09:37,9,15:34,15,357.4,N
USO_010879,CICL_6a4a125e1b,2026-05-27,Quarta,09:38,9,11:10,11,92.6,N
USO_010880,CICL_bc3f93a327,2026-05-27,Quarta,09:38,9,10:40,10,61.9,N
USO_010881,CICL_fea67a3ac2,2026-05-27,Quarta,09:40,9,10:55,10,75.5,N
USO_010882,CICL_df9b43a3a9,2026-05-27,Quarta,09:40,9,12:07,12,146.6,N
USO_010883,CICL_75906a2f46,2026-05-27,Quarta,09:41,9,12:02,12,140.9,N
USO_010884,CICL_60607e782b,2026-05-27,Quarta,09:41,9,11:03,11,82.2,N
USO_010885,CICL_54bdaf5daf,2026-05-27,Quarta,09:42,9,17:13,17,450.6,N
USO_010886,CICL_1b9e64c034,2026-05-27,Quarta,09:42,9,11:28,11,105.6,N
USO_010887,CICL_f300491769,2026-05-27,Quarta,09:43,9,13:02,13,199.0,N
USO_010888,CICL_c916eb18e8,2026-05-27,Quarta,09:44,9,13:12,13,208.2,N
USO_010889,CICL_ea8d8f0add,2026-05-27,Quarta,09:44,9,18:55,18,551.3,N
USO_010890,CICL_ccb29d6a25,2026-05-27,Quarta,09:45,9,16:55,16,429.9,N
USO_010891,CICL_18c680814e,2026-05-27,Quarta,09:45,9,10:40,10,55.2,N
USO_010892,CICL_2a8ea5ca72,2026-05-27,Quarta,09:45,9,12:49,12,183.6,N
USO_010893,CICL_d839dbe423,2026-05-27,Quarta,09:46,9,20:04,20,617.4,N
USO_010894,CICL_7319cb2e27,2026-05-27,Quarta,09:46,9,13:51,13,244.5,N
USO_010895,CICL_ca00b96408,2026-05-27,Quarta,09:47,9,13:06,13,199.0,N
USO_010896,CICL_f7351983c2,2026-05-27,Quarta,09:47,9,21:05,21,677.4,N
USO_010897,CICL_addec77bbc,2026-05-27,Quarta,09:47,9,14:52,14,305.0,N
USO_010898,CICL_6c3f37da0b,2026-05-27,Quarta,09:49,9,12:20,12,151.3,N
USO_010899,CICL_e02e7b9b94,2026-05-27,Quarta,09:49,9,16:51,16,422.4,N
USO_010900,CICL_6a91b3e812,2026-05-27,Quarta,09:49,9,12:45,12,175.6,N
USO_010901,CICL_fb70e22207,2026-05-27,Quarta,09:49,9,10:44,10,54.8,N
USO_010902,CICL_df6eecc77f,2026-05-27,Quarta,09:49,9,12:47,12,177.9,N
USO_010903,CICL_a6c2581d47,2026-05-27,Quarta,09:51,9,12:13,12,142.1,N
USO_010904,CICL_80cebfd8cc,2026-05-27,Quarta,09:51,9,13:11,13,199.8,N
USO_010905,CICL_14ccd13b02,2026-05-27,Quarta,09:52,9,12:52,12,180.0,N
USO_010906,CICL_e170f744c1,2026-05-27,Quarta,09:54,9,10:38,10,44.2,N
USO_010907,CICL_e90775e5aa,2026-05-27,Quarta,09:57,9,14:05,14,248.3,N
USO_010908,CICL_89c5592683,2026-05-27,Quarta,09:58,9,13:16,13,198.1,N
USO_010909,CICL_f614c22e28,2026-05-27,Quarta,09:58,9,11:12,11,73.7,N
USO_010910,CICL_f09ae066a7,2026-05-27,Quarta,09:58,9,18:43,18,524.5,N
USO_010911,CICL_eec0cef3ea,2026-05-27,Quarta,09:59,9,20:05,20,605.8,N
USO_010912,CICL_711ef7a9cf,2026-05-27,Quarta,09:59,9,20:10,20,610.9,N
USO_010913,CICL_488bb4dc49,2026-05-27,Quarta,10:00,10,22:14,22,734.0,N
USO_010914,CICL_b41fc764a0,2026-05-27,Quarta,10:01,10,12:59,12,177.6,N
USO_010915,CICL_43e3576bc4,2026-05-27,Quarta,10:04,10,12:13,12,128.9,N
USO_010916,CICL_f71d7e453c,2026-05-27,Quarta,10:05,10,11:32,11,87.3,N
USO_010917,CICL_6e3df3d3d9,2026-05-27,Quarta,10:05,10,20:22,20,616.9,N
USO_010918,CICL_7f72a59990,2026-05-27,Quarta,10:06,10,10:40,10,34.0,N
USO_010919,CICL_ddeea4890d,2026-05-27,Quarta,10:06,10,16:41,16,395.0,N
USO_010920,CICL_31f627be59,2026-05-27,Quarta,10:10,10,10:40,10,30.4,N
USO_010921,CICL_7236c0f3e1,2026-05-27,Quarta,10:10,10,13:09,13,178.9,N
USO_010922,CICL_510a3cff87,2026-05-27,Quarta,10:10,10,12:38,12,148.3,N
USO_010923,CICL_46baef7ca3,2026-05-27,Quarta,10:13,10,13:20,13,187.5,N
USO_010924,CICL_acea53695f,2026-05-27,Quarta,10:14,10,17:18,17,423.6,N
USO_010925,CICL_ada39d1343,2026-05-27,Quarta,10:15,10,13:01,13,166.2,N
USO_010926,CICL_69dfb3e102,2026-05-27,Quarta,10:16,10,16:30,16,374.7,N
USO_010927,CICL_9648a70e92,2026-05-27,Quarta,10:16,10,15:19,15,303.2,N
USO_010928,CICL_430c74f49a,2026-05-27,Quarta,10:17,10,12:18,12,121.3,N
USO_010929,CICL_25e384681c,2026-05-27,Quarta,10:17,10,12:39,12,141.9,N
USO_010930,CICL_f74cc1e789,2026-05-27,Quarta,10:18,10,14:35,14,257.8,N
USO_010931,CICL_883af651bc,2026-05-27,Quarta,10:19,10,12:40,12,141.2,N
USO_010932,CICL_eb9655daa1,2026-05-27,Quarta,10:21,10,14:17,14,235.2,N
USO_010933,CICL_21cc93ad3c,2026-05-27,Quarta,10:22,10,15:39,15,316.9,N
USO_010934,CICL_c7d28fd4dd,2026-05-27,Quarta,10:27,10,20:50,20,622.9,N
USO_010935,CICL_5ad8eb7d7a,2026-05-27,Quarta,10:28,10,17:01,17,393.3,N
USO_010936,CICL_52b8921aa3,2026-05-27,Quarta,10:30,10,10:59,10,28.9,N
USO_010937,CICL_a8aa0cebbf,2026-05-27,Quarta,10:31,10,16:29,16,1798.4,S
USO_010938,CICL_e6a2ba9960,2026-05-27,Quarta,10:38,10,12:20,12,101.7,N
USO_010939,CICL_97f8407898,2026-05-27,Quarta,10:38,10,17:16,17,397.7,N
USO_010940,CICL_0872b5cb19,2026-05-27,Quarta,10:40,10,13:06,13,146.6,N
USO_010941,CICL_3b5e5d8515,2026-05-27,Quarta,10:40,10,11:43,11,63.1,N
USO_010942,CICL_09de9ca524,2026-05-27,Quarta,10:42,10,19:13,19,510.5,N
USO_010943,CICL_96d1df03c4,2026-05-27,Quarta,10:42,10,15:54,15,312.2,N
USO_010944,CICL_c6844d1202,2026-05-27,Quarta,10:42,10,15:48,15,305.8,N
USO_010945,CICL_fdef075d9c,2026-05-27,Quarta,10:44,10,18:46,18,481.7,N
USO_010946,CICL_412e565d56,2026-05-27,Quarta,10:45,10,11:01,11,16.2,N
USO_010947,CICL_406fbdd605,2026-05-27,Quarta,10:46,10,21:03,21,617.2,N
USO_010948,CICL_fd2580447b,2026-05-27,Quarta,10:46,10,12:53,12,127.7,N
USO_010949,CICL_102da46c35,2026-05-27,Quarta,10:48,10,14:44,14,236.2,N
USO_010950,CICL_0a109d24db,2026-05-27,Quarta,10:49,10,18:16,18,446.6,N
USO_010951,CICL_fc24a2a34b,2026-05-27,Quarta,10:53,10,10:53,10,0.1,N
USO_010952,CICL_0c0de9cb88,2026-05-27,Quarta,10:53,10,14:56,14,242.7,N
USO_010953,CICL_d1985fa022,2026-05-27,Quarta,10:54,10,12:34,12,100.2,N
USO_010954,CICL_499b9870a5,2026-05-27,Quarta,10:54,10,10:54,10,0.1,N
USO_010955,CICL_ab795b54cb,2026-05-27,Quarta,10:54,10,12:51,12,117.0,N
USO_010956,CICL_fea67a3ac2,2026-05-27,Quarta,10:55,10,10:55,10,1439.5,S
USO_010957,CICL_54c81d2b82,2026-05-27,Quarta,10:55,10,15:16,15,260.5,N
USO_010958,CICL_517c913f23,2026-05-27,Quarta,10:56,10,18:21,18,445.3,N
USO_010959,CICL_09eefb8165,2026-05-27,Quarta,10:56,10,13:05,13,128.8,N
USO_010960,CICL_e7fc4681de,2026-05-27,Quarta,10:56,10,12:15,12,78.8,N
USO_010961,CICL_11daa54f80,2026-05-27,Quarta,10:56,10,14:22,14,205.5,N
USO_010962,CICL_3d321e6218,2026-05-27,Quarta,10:56,10,18:22,18,445.7,N
USO_010963,CICL_9cb71ef52d,2026-05-27,Quarta,10:58,10,18:48,18,470.2,N
USO_010964,CICL_fef00e0b7a,2026-05-27,Quarta,10:58,10,13:00,13,121.8,N
USO_010965,CICL_bae8121113,2026-05-27,Quarta,11:00,11,15:47,15,286.3,N
USO_010966,CICL_b8f03396a7,2026-05-27,Quarta,11:00,11,17:43,17,402.6,N
USO_010967,CICL_fe313c8f60,2026-05-27,Quarta,11:02,11,12:51,12,109.7,N
USO_010968,CICL_4ebf135b87,2026-05-27,Quarta,11:03,11,13:42,13,159.2,N
USO_010969,CICL_4b4379c4bb,2026-05-27,Quarta,11:03,11,12:27,12,83.9,N
USO_010970,CICL_5491ad41b8,2026-05-27,Quarta,11:03,11,12:14,12,70.2,N
USO_010971,CICL_40beefb5bb,2026-05-27,Quarta,11:04,11,14:35,14,210.4,N
USO_010972,CICL_318947528a,2026-05-27,Quarta,11:05,11,18:16,18,431.2,N
USO_010973,CICL_1855aa0a40,2026-05-27,Quarta,11:06,11,12:47,12,101.1,N
USO_010974,CICL_4c69de0907,2026-05-27,Quarta,11:06,11,15:00,15,234.4,N
USO_010975,CICL_83684cf1c0,2026-05-27,Quarta,11:07,11,09:17,9,1330.4,S
USO_010976,CICL_648c47cb78,2026-05-27,Quarta,11:07,11,12:48,12,100.6,N
USO_010977,CICL_153bb16ec3,2026-05-27,Quarta,11:07,11,15:38,15,271.4,N
USO_010978,CICL_a7e2caaf40,2026-05-27,Quarta,11:07,11,19:34,19,506.2,N
USO_010979,CICL_4bffc85cd3,2026-05-27,Quarta,11:08,11,11:25,11,17.0,N
USO_010980,CICL_da60f90a26,2026-05-27,Quarta,11:09,11,16:17,16,308.2,N
USO_010981,CICL_d31c1a04f3,2026-05-27,Quarta,11:10,11,18:21,18,431.6,N
USO_010982,CICL_d724f411c8,2026-05-27,Quarta,11:10,11,11:41,11,31.4,N
USO_010983,CICL_d02f17e759,2026-05-27,Quarta,11:10,11,14:31,14,201.1,N
USO_010984,CICL_5968833eca,2026-05-27,Quarta,11:10,11,14:31,14,200.9,N
USO_010985,CICL_277dbe53e6,2026-05-27,Quarta,11:11,11,12:30,12,78.8,N
USO_010986,CICL_f8b8a91107,2026-05-27,Quarta,11:12,11,11:28,11,16.2,N
USO_010987,CICL_fcf1b5b4d8,2026-05-27,Quarta,11:13,11,12:59,12,105.8,N
USO_010988,CICL_bd0c2c405a,2026-05-27,Quarta,11:14,11,16:15,16,301.0,N
USO_010989,CICL_354ac63fdd,2026-05-27,Quarta,11:15,11,17:31,17,375.9,N
USO_010990,CICL_30f9265ac9,2026-05-27,Quarta,11:15,11,19:20,19,485.1,N
USO_010991,CICL_968828e021,2026-05-27,Quarta,11:15,11,09:19,9,1323.4,S
USO_010992,CICL_2edd389b8c,2026-05-27,Quarta,11:16,11,18:56,18,460.3,N
USO_010993,CICL_a0fd5ab11d,2026-05-27,Quarta,11:16,11,11:10,11,1434.0,S
USO_010994,CICL_71952de96f,2026-05-27,Quarta,11:18,11,13:14,13,115.9,N
USO_010995,CICL_a88234ac4d,2026-05-27,Quarta,11:18,11,12:59,12,101.1,N
USO_010996,CICL_6ca4e8c2ac,2026-05-27,Quarta,11:18,11,12:36,12,77.8,N
USO_010997,CICL_2377caa677,2026-05-27,Quarta,11:18,11,12:43,12,84.9,N
USO_010998,CICL_2ae518eac0,2026-05-27,Quarta,11:18,11,17:25,17,366.5,N
USO_010999,CICL_dcc4f181ed,2026-05-27,Quarta,11:18,11,19:36,19,497.6,N
USO_011000,CICL_ae4f70ef79,2026-05-27,Quarta,11:19,11,18:28,18,428.7,N
USO_011001,CICL_0ff2777a4b,2026-05-27,Quarta,11:19,11,16:15,16,296.3,N
USO_011002,CICL_9ff9b67a10,2026-05-27,Quarta,11:20,11,13:22,13,121.7,N
USO_011003,CICL_3fd52b6d2e,2026-05-27,Quarta,11:21,11,15:32,15,250.9,N
USO_011004,CICL_15b925130b,2026-05-27,Quarta,11:21,11,11:47,11,25.8,N
USO_011005,CICL_31d6b5067d,2026-05-27,Quarta,11:21,11,12:35,12,74.1,N
USO_011006,CICL_12e98e4e42,2026-05-27,Quarta,11:23,11,14:38,14,194.9,N
USO_011007,CICL_4e960495b5,2026-05-27,Quarta,11:23,11,13:56,13,152.3,N
USO_011008,CICL_9d1ccfa9ac,2026-05-27,Quarta,11:23,11,11:47,11,23.2,N
USO_011009,CICL_5bb3d1dabe,2026-05-27,Quarta,11:24,11,18:03,18,399.5,N
USO_011010,CICL_9b6bc1d44e,2026-05-27,Quarta,11:24,11,16:43,16,319.1,N
USO_011011,CICL_31491643b4,2026-05-27,Quarta,11:25,11,17:05,17,339.7,N
USO_011012,CICL_deda6b96c4,2026-05-27,Quarta,11:27,11,16:14,16,287.0,N
USO_011013,CICL_11180b4b90,2026-05-27,Quarta,11:28,11,16:15,16,287.7,N
USO_011014,CICL_4dedfa9de7,2026-05-27,Quarta,11:28,11,20:03,20,515.1,N
USO_011015,CICL_c5fd2c507f,2026-05-27,Quarta,11:31,11,12:22,12,51.6,N
USO_011016,CICL_c11287eda5,2026-05-27,Quarta,11:31,11,12:34,12,62.7,N
USO_011017,CICL_f9cede6486,2026-05-27,Quarta,11:31,11,13:21,13,109.8,N
USO_011018,CICL_ffa5fce657,2026-05-27,Quarta,11:31,11,16:54,16,322.2,N
USO_011019,CICL_33f45788ee,2026-05-27,Quarta,11:32,11,13:51,13,138.8,N
USO_011020,CICL_0acf7da81e,2026-05-27,Quarta,11:33,11,13:27,13,113.8,N
USO_011021,CICL_daa20a0f51,2026-05-27,Quarta,11:34,11,16:13,16,278.8,N
USO_011022,CICL_5bb5a9ef28,2026-05-27,Quarta,11:34,11,16:39,16,305.0,N
USO_011023,CICL_99646acdc6,2026-05-27,Quarta,11:35,11,14:54,14,199.5,N
USO_011024,CICL_8dabcb585b,2026-05-27,Quarta,11:40,11,12:47,12,66.9,N
USO_011025,CICL_bc3f93a327,2026-05-27,Quarta,11:43,11,12:48,12,65.0,N
USO_011026,CICL_2cbae6cb27,2026-05-27,Quarta,11:44,11,15:11,15,207.8,N
USO_011027,CICL_15d1469f33,2026-05-27,Quarta,11:51,11,11:51,11,0.1,N
USO_011028,CICL_a9834cb93b,2026-05-27,Quarta,11:53,11,16:14,16,261.6,N
USO_011029,CICL_4c3286386b,2026-05-27,Quarta,11:57,11,20:39,20,522.0,N
USO_011030,CICL_7a52f13806,2026-05-27,Quarta,11:59,11,13:12,13,73.2,N
USO_011031,CICL_a9f0341b9d,2026-05-27,Quarta,12:03,12,12:52,12,48.9,N
USO_011032,CICL_c8d0dc0e4b,2026-05-27,Quarta,12:04,12,12:04,12,0.1,N
USO_011033,CICL_2ea7b63ef7,2026-05-27,Quarta,12:04,12,12:54,12,49.9,N
USO_011034,CICL_38095d0cbd,2026-05-27,Quarta,12:09,12,15:59,15,229.6,N
USO_011035,CICL_f3b0f4a7ff,2026-05-27,Quarta,12:16,12,16:15,16,238.9,N
USO_011036,CICL_f6fb55120e,2026-05-27,Quarta,12:16,12,19:11,19,414.4,N
USO_011037,CICL_09d03ffcfc,2026-05-27,Quarta,12:19,12,12:19,12,0.1,N
USO_011038,CICL_f10e5c792b,2026-05-27,Quarta,12:20,12,12:58,12,37.7,N
USO_011039,CICL_65d2983893,2026-05-27,Quarta,12:22,12,13:13,13,1491.0,S
USO_011040,CICL_779c696dc9,2026-05-27,Quarta,12:23,12,19:31,19,427.8,N
USO_011041,CICL_499b9870a5,2026-05-27,Quarta,12:26,12,12:26,12,0.1,N
USO_011042,CICL_f1c46c0f7f,2026-05-27,Quarta,12:29,12,12:29,12,0.1,N
USO_011043,CICL_6e5b8faf8c,2026-05-27,Quarta,12:31,12,16:26,16,235.6,N
USO_011044,CICL_4d05bfb95e,2026-05-27,Quarta,12:32,12,14:50,14,138.3,N
USO_011045,CICL_e05c94cd5e,2026-05-27,Quarta,12:33,12,18:40,18,366.8,N
USO_011046,CICL_f4af474b7c,2026-05-27,Quarta,12:33,12,17:25,17,291.9,N
USO_011047,CICL_c5082b3a1d,2026-05-27,Quarta,12:34,12,18:33,18,358.7,N
USO_011048,CICL_521e84030c,2026-05-27,Quarta,12:36,12,12:37,12,0.1,N
USO_011049,CICL_432f636de3,2026-05-27,Quarta,12:38,12,12:38,12,0.1,N
USO_011050,CICL_d90f52752e,2026-05-27,Quarta,12:39,12,19:14,19,395.4,N
USO_011051,CICL_47b845cd5e,2026-05-27,Quarta,12:41,12,18:42,18,360.8,N
USO_011052,CICL_e4f681be05,2026-05-27,Quarta,12:45,12,18:35,18,350.0,N
USO_011053,CICL_1158cefad3,2026-05-27,Quarta,12:46,12,16:25,16,219.3,N
USO_011054,CICL_1fe3e40eba,2026-05-27,Quarta,12:46,12,18:20,18,333.7,N
USO_011055,CICL_bed0367c24,2026-05-27,Quarta,12:46,12,19:06,19,379.9,N
USO_011056,CICL_a63044637f,2026-05-27,Quarta,12:46,12,14:30,14,103.8,N
USO_011057,CICL_e226c10149,2026-05-27,Quarta,12:46,12,17:46,17,299.8,N
USO_011058,CICL_9331fa84ca,2026-05-27,Quarta,12:49,12,12:46,12,1437.2,S
USO_011059,CICL_c78b11d7bf,2026-05-27,Quarta,12:53,12,12:53,12,0.1,N
USO_011060,CICL_6791c000ea,2026-05-27,Quarta,12:53,12,17:49,17,296.4,N
USO_011061,CICL_c0d82201b8,2026-05-27,Quarta,12:53,12,18:41,18,348.1,N
USO_011062,CICL_0739437f48,2026-05-27,Quarta,12:55,12,16:25,16,209.8,N
USO_011063,CICL_69c9d54f23,2026-05-27,Quarta,12:55,12,15:13,15,138.3,N
USO_011064,CICL_794a15b1d0,2026-05-27,Quarta,12:55,12,15:17,15,141.3,N
USO_011065,CICL_18c680814e,2026-05-27,Quarta,12:55,12,16:49,16,233.2,N
USO_011066,CICL_a2b60a22a3,2026-05-27,Quarta,12:57,12,19:15,19,378.9,N
USO_011067,CICL_85719665a2,2026-05-27,Quarta,12:58,12,18:14,18,316.8,N
USO_011068,CICL_d5da1a9b10,2026-05-27,Quarta,12:58,12,16:05,16,187.3,N
USO_011069,CICL_e775577204,2026-05-27,Quarta,12:58,12,18:42,18,343.8,N
USO_011070,CICL_784d31690e,2026-05-27,Quarta,12:58,12,17:49,17,291.3,N
USO_011071,CICL_d297447c66,2026-05-27,Quarta,12:58,12,16:05,16,187.1,N
USO_011072,CICL_84658a015c,2026-05-27,Quarta,12:58,12,14:33,14,95.0,N
USO_011073,CICL_47dd360587,2026-05-27,Quarta,12:58,12,19:02,19,363.9,N
USO_011074,CICL_58a12613fb,2026-05-27,Quarta,12:58,12,18:55,18,356.8,N
USO_011075,CICL_8f8e7ad8b2,2026-05-27,Quarta,12:59,12,18:49,18,349.4,N
USO_011076,CICL_3c28c3e6ce,2026-05-27,Quarta,13:00,13,19:47,19,407.1,N
USO_011077,CICL_542ccb0f81,2026-05-27,Quarta,13:00,13,14:12,14,1512.1,S
USO_011078,CICL_aa7d88d445,2026-05-27,Quarta,13:01,13,12:52,12,1431.3,S
USO_011079,CICL_60a696d2c8,2026-05-27,Quarta,13:01,13,16:49,16,228.5,N
USO_011080,CICL_d945210548,2026-05-27,Quarta,13:01,13,16:50,16,229.3,N
USO_011081,CICL_c84f5e10d9,2026-05-27,Quarta,13:01,13,16:47,16,226.1,N
USO_011082,CICL_ce61c2e13c,2026-05-27,Quarta,13:03,13,14:18,14,75.4,N
USO_011083,CICL_f22764b6fc,2026-05-27,Quarta,13:03,13,18:37,18,334.0,N
USO_011084,CICL_16ec9762ab,2026-05-27,Quarta,13:03,13,18:45,18,342.0,N
USO_011085,CICL_a32d546e48,2026-05-27,Quarta,13:05,13,15:31,15,146.0,N
USO_011086,CICL_6fcb285ce6,2026-05-27,Quarta,13:05,13,13:31,13,1466.3,S
USO_011087,CICL_637e037620,2026-05-27,Quarta,13:05,13,13:14,13,8.5,N
USO_011088,CICL_2b20856d19,2026-05-27,Quarta,13:05,13,18:20,18,314.8,N
USO_011089,CICL_eb4adc2da5,2026-05-27,Quarta,13:05,13,13:02,13,1436.3,S
USO_011090,CICL_1dc5a07f22,2026-05-27,Quarta,13:05,13,07:15,7,6849.8,S
USO_011091,CICL_8ef6030080,2026-05-27,Quarta,13:07,13,14:26,14,79.2,N
USO_011092,CICL_910e409495,2026-05-27,Quarta,13:07,13,17:09,17,242.2,N
USO_011093,CICL_7b09291da1,2026-05-27,Quarta,13:07,13,19:48,19,401.0,N
USO_011094,CICL_b202e72475,2026-05-27,Quarta,13:07,13,18:13,18,306.3,N
USO_011095,CICL_1d970769bc,2026-05-27,Quarta,13:07,13,14:40,14,92.5,N
USO_011096,CICL_b373908a08,2026-05-27,Quarta,13:09,13,16:04,16,175.1,N
USO_011097,CICL_70aa03d379,2026-05-27,Quarta,13:09,13,16:58,16,228.9,N
USO_011098,CICL_1b5a01e524,2026-05-27,Quarta,13:09,13,16:51,16,222.3,N
USO_011099,CICL_4230ff41d5,2026-05-27,Quarta,13:09,13,18:36,18,327.1,N
USO_011100,CICL_be192b04d5,2026-05-27,Quarta,13:10,13,18:14,18,304.5,N
USO_011101,CICL_cafcc4cc11,2026-05-27,Quarta,13:10,13,17:12,17,242.0,N
USO_011102,CICL_1129e1af80,2026-05-27,Quarta,13:10,13,09:18,9,1208.3,S
USO_011103,CICL_c45738693a,2026-05-27,Quarta,13:10,13,19:52,19,1841.3,S
USO_011104,CICL_aad3cfbb95,2026-05-27,Quarta,13:11,13,17:20,17,248.5,N
USO_011105,CICL_ac5a66e5c0,2026-05-27,Quarta,13:12,13,16:58,16,225.9,N
USO_011106,CICL_95043c1407,2026-05-27,Quarta,13:12,13,17:17,17,245.2,N
USO_011107,CICL_7ee65598ab,2026-05-27,Quarta,13:12,13,13:47,13,34.5,N
USO_011108,CICL_fb1c2d180a,2026-05-27,Quarta,13:14,13,17:12,17,238.2,N
USO_011109,CICL_308a4f56f8,2026-05-27,Quarta,13:14,13,17:15,17,240.9,N
USO_011110,CICL_6fb0b2629d,2026-05-27,Quarta,13:14,13,17:10,17,236.2,N
USO_011111,CICL_e79424aa6d,2026-05-27,Quarta,13:14,13,14:10,14,56.1,N
USO_011112,CICL_6fc1a310ba,2026-05-27,Quarta,13:15,13,15:59,15,164.2,N
USO_011113,CICL_e5a79ec945,2026-05-27,Quarta,13:15,13,18:33,18,318.1,N
USO_011114,CICL_481a0ce458,2026-05-27,Quarta,13:16,13,16:42,16,206.2,N
USO_011115,CICL_b9e0906689,2026-05-27,Quarta,13:16,13,18:33,18,317.3,N
USO_011116,CICL_47f91e21b5,2026-05-27,Quarta,13:17,13,14:50,14,93.7,N
USO_011117,CICL_b3d23d5a28,2026-05-27,Quarta,13:18,13,14:18,14,60.2,N
USO_011118,CICL_0f057c5196,2026-05-27,Quarta,13:20,13,15:00,15,100.8,N
USO_011119,CICL_4a13717bd2,2026-05-27,Quarta,13:21,13,18:36,18,315.6,N
USO_011120,CICL_230e7db2de,2026-05-27,Quarta,13:23,13,18:50,18,326.9,N
USO_011121,CICL_d8b609deec,2026-05-27,Quarta,13:23,13,15:14,15,110.7,N
USO_011122,CICL_501ff687dc,2026-05-27,Quarta,13:23,13,14:54,14,90.5,N
USO_011123,CICL_5f1ba15a29,2026-05-27,Quarta,13:24,13,18:54,18,330.2,N
USO_011124,CICL_6db7ae4fce,2026-05-27,Quarta,13:26,13,15:32,15,126.5,N
USO_011125,CICL_5cb6a4e027,2026-05-27,Quarta,13:26,13,14:45,14,79.1,N
USO_011126,CICL_641569047c,2026-05-27,Quarta,13:26,13,17:11,17,224.8,N
USO_011127,CICL_dc4b76cc0f,2026-05-27,Quarta,13:26,13,13:14,13,1427.6,S
USO_011128,CICL_d0c24c6c50,2026-05-27,Quarta,13:27,13,16:34,16,186.4,N
USO_011129,CICL_6431cacb70,2026-05-27,Quarta,13:29,13,18:25,18,296.2,N
USO_011130,CICL_d050994ac0,2026-05-27,Quarta,13:30,13,16:52,16,202.5,N
USO_011131,CICL_2a9e436dd5,2026-05-27,Quarta,13:32,13,16:50,16,197.2,N
USO_011132,CICL_53bc4488bb,2026-05-27,Quarta,13:33,13,17:39,17,245.9,N
USO_011133,CICL_31f627be59,2026-05-27,Quarta,13:33,13,17:15,17,222.3,N
USO_011134,CICL_425c418a64,2026-05-27,Quarta,13:34,13,18:35,18,301.2,N
